,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
156558,108383.0,-0.177127562550679,1.24407152636317,-0.520742287257533,-0.891337364716884,1.20351589360531,-1.73818594818032,1.81149464553983,-0.780831552530238,1.28431392736722,-0.315357615718513,0.0907217071025708,-2.92601566847865,0.91178701160341,1.96205359710404,-0.824494982501253,-0.780672684561283,0.246489228373009,-0.104947582568001,-0.362919035396367,0.0427649894922464,0.0063876469809382,0.71586985088017,-0.227979886842253,0.0240503907686529,-0.314452915785319,0.0259434396184027,0.314459143035854,0.0960615150750146,7.24,0
9509,14152.0,-4.71052878230567,8.63621438967976,-15.4962220036783,10.3133493732845,-4.35134098287048,-3.32268873543923,-10.7883728387388,5.06038112024979,-5.68931118776998,-11.7121866242875,11.1524905985837,-16.5581971409376,0.302644522406362,-17.4759212828566,-0.412393267331071,-10.222203169604,-13.7991476446987,-5.00858517858957,1.16202614780693,1.43423977941906,1.9905453513529,0.223785002572736,0.554408428563337,-1.20404159623154,-0.450684594730258,0.641836059375492,1.60595762479265,0.721643614506061,1.0,1
216117,140347.0,1.98494433803009,-0.348924497428626,-0.238475785347632,0.500520655259031,-0.719403899030038,-0.613997762506026,-0.51009774700922,-0.157665968568405,1.03093309635296,-0.0243845578339962,-0.754629886387958,1.05711360343952,1.45745638158734,-0.498512835966614,0.164453851195458,0.202458607049334,-0.535108473460758,-0.166355727359611,-0.283172145743504,-0.101629447360931,0.213410054739591,0.905065608693068,0.114160784984989,0.148845919893513,-0.180281225260656,0.605872897409107,-0.0147133057812142,-0.0451992031515091,13.62,0
280852,169790.0,0.0284612485911849,0.538008307003585,-1.18963873662202,-1.72814225644798,2.92473352005054,3.40587914512377,0.346742970280801,0.924506594008737,-0.166735152493947,-0.389355033235893,-0.199630006414629,0.0313480948156568,-0.374200748990191,0.354313085480291,0.0414031533975413,-0.15418381827908,-0.482672536742951,-0.841395254042068,-0.207050754015992,0.0285665972469493,-0.264528543444885,-0.716518925052262,0.114845367596983,0.688195981576956,-0.459113213942026,0.161853649838624,0.264431498151498,0.0904403405135247,4.48,0
133282,80319.0,-3.21086371301519,-0.111506081725166,1.38029810603029,1.09579099322238,0.804314703676838,-0.584189786806572,-0.395375742042344,-0.274453610958151,0.0158274344445605,1.58516559561513,2.03752624102026,0.642040493706039,-0.0502293027688581,0.0788244662822094,1.69794562209863,-0.568465249646267,0.23697767786374,-0.345049960266611,1.74921211517748,-0.909228039152302,-0.369962804299321,-0.373165925879759,-0.487446845005086,0.300655824328072,-0.274128952773662,0.294039675750967,-1.05180296784475,1.00086739571598,9.99,0
192778,129846.0,1.82620282041059,-1.18323641082186,-2.50066737953725,-0.527419449217831,0.215035833334975,-0.447824966579349,0.395597924075302,-0.352258752722389,-1.11578091976643,1.03126560651495,0.135152108052226,0.371986851605926,0.105034694836429,0.648364897602563,-1.0608859682846,-1.73715964893225,-0.272255482325926,1.29905961987872,-0.164106912153236,-0.158455877546798,-0.128414177291095,-0.254830262013374,-0.173397648180079,0.248038805818546,0.219747439195992,0.786122422299682,-0.146470497057033,-0.0534980091513132,216.56,0
185884,126862.0,2.05495408805505,-0.0787258251871362,-1.07173025499611,0.411279966044832,-0.139320205802365,-1.13682418448272,0.147780429637327,-0.291226462506551,0.587269560640341,0.074376635014924,-0.743776585835807,0.292888140942806,-0.251520787706421,0.342871362285193,0.121452087525407,-0.149293216600408,-0.213915557322121,-0.920534507683033,0.0766252413428276,-0.252479989697403,-0.287514715993736,-0.700495972452296,0.351475807697587,-0.0217951606735401,-0.323654480942002,0.202202030155485,-0.0694247451115546,-0.061323110299964,0.89,0
166330,118006.0,2.00502056880201,-0.527684016493337,-0.761779684926856,0.725423149019105,-0.738542608314887,-0.78583908035738,-0.370965383937843,-0.163947355103484,-0.797251590469617,1.2298393897174,0.961906987980428,0.779468523007959,-0.0710617623338014,0.374699446844206,-0.832146732360691,-1.75583080568438,-0.175745895758198,1.60673850172541,-1.27015294952826,-0.677685174708121,0.0536601433067097,0.798367761097168,0.0614022200457095,0.474622084860849,0.170408132310265,-0.362805108212925,0.0378438632598663,-0.0502293438421753,19.0,0
28865,35205.0,0.993677188370287,-0.701001122681396,1.01016787052279,0.275856973980833,-1.11533672237242,0.108237310615668,-0.618270865087535,0.175514091950215,1.21195278711327,-0.534166968797276,-0.597728526807505,0.592936699303552,-0.162637556886324,-0.480010299052699,-0.0253641720514618,-0.393802047935072,0.432264248493312,-1.05255193158227,0.0807118232916094,0.0657059424481729,-0.153219614698359,-0.356700138102746,0.030756476439524,0.143621373686675,0.0260582098713161,0.963559202426812,-0.035113884790091,0.0262861861412832,98.92,0
10484,17187.0,1.08837493830851,0.898474023721059,0.394684329076182,3.17025757451452,0.17573879687403,-0.221980885195245,-0.0229887284923858,-0.0108735366656839,0.860043617194172,-0.592472935320844,1.07272839973578,-2.54755681422931,1.23595005675711,-0.330305803751441,-1.02235437464957,0.335642172519614,2.29899822072815,-0.1620962094812,-1.53270721248432,-0.217358192249005,-0.423553904215867,-0.800852284805578,0.0776144554303444,0.167608452574198,0.350181817443194,-0.118940929478619,0.0129477659306532,0.0542542721018558,3.79,1
246361,153139.0,-0.626229375830689,0.432178961967629,-0.796325096700536,-0.739196877309075,1.88930302677049,0.568722085903114,0.712622161596728,0.203420783487123,-0.17153845506042,-0.917804290084624,1.27225644670824,0.451331060211846,-0.0585358714838184,-0.81065479636563,0.622310561649358,-0.225980974140977,0.670772919115265,0.0271374890842525,-1.13104745165624,-0.396138486824059,0.331809410029589,1.25313169609438,0.100151454483774,-1.7132983992786,-0.0776915404286704,-0.0704766547673721,-0.0845325109894191,0.0253464049510266,14.17,0
86538,61278.0,-2.04560727684036,2.28871548591571,0.80071484837732,0.5835915422585,-0.156520236812766,-0.644510600765877,0.769001586814524,-0.222664722520446,0.517295245650372,1.89614478210945,0.500570520836846,0.624816082176585,0.813084429634889,-0.370359524460301,1.25497039098924,-1.01332424390828,0.121067814979005,-0.750842631680473,-0.265471823534023,0.594459017403234,0.0822388204881094,0.727169986974961,-0.0086498829968898,0.624581410294994,-0.181794647602099,-0.424731704172836,-0.301301174991449,0.0211501377980459,3.67,0
144867,86446.0,-1.50028140689319,0.257187114607147,-0.312867137340212,-0.0182724822896508,2.76460056832488,-0.542168891545759,1.10171452070786,0.153243912802123,-0.842664688373405,-1.2766340695566,-0.07206528651398,-0.916989021440662,-2.18024553073564,-0.583161012638469,-1.32481588805174,0.436764987565183,0.372728673708938,1.14725676399026,-0.384525557293034,0.153098343146436,0.0514135375816377,-0.313053277190804,-0.413000913946481,-0.300510113079602,1.43230990100803,-0.447907605494318,-0.0635828341134265,0.0744480491644071,65.21,0
82071,59227.0,-1.29274654614103,1.52857088627078,1.10459687135242,0.243267279048223,0.422944888214996,-0.994554230804682,0.57794441828838,0.41982301542297,-1.27066130067881,-1.42805328734903,1.635361038964,0.826025493180747,0.38943599135923,-0.913219694009026,-0.384819185118519,1.05193856280865,0.374525456586913,1.05149050715479,-1.11284744139129,-0.124529881259205,0.166852512114969,0.240713881711738,-0.407428501229466,0.418680531093394,0.683468602020157,-0.415654374360716,-0.0706629406089003,-0.0040401910667981,1.0,0
102115,68058.0,-3.97915573080474,2.54131126625626,-0.744181852523233,-0.632479444884586,-0.31728928996207,-0.352497707091284,0.285426435300757,0.641608350228262,0.829179542555291,1.84795544704324,-1.68592045944429,-0.28732774063897,0.0602403797324517,0.197794363400811,1.03108606488845,0.602978439744296,-0.535301094480898,-0.320283315877888,0.644303855239271,0.449008544829659,-0.753018961456896,-1.94937068068024,-0.384647844918226,-1.06372708502832,0.536318574035435,-0.0201727740924934,0.110101209994504,0.518753782310688,55.19,0
104442,69067.0,-0.237412306403283,0.986755424904816,0.994334173043437,0.423874680105859,-0.284399851311633,-0.864312197911252,0.460357275181036,-0.136011785661007,-0.0057904135183354,0.262578854280745,-0.533094062542416,-0.392678477775865,-0.52285687900511,0.207961245019136,1.14973852461433,-0.0893316895238998,-0.168905132546531,-0.0314056878803331,0.487169882283426,0.0568891701508979,0.0424721036255074,0.161753210549501,0.0520854568785744,0.388373025476422,-0.709349728404931,0.252479564836436,0.0623475672955847,0.158757489317481,7.92,0
31569,36417.0,1.32818938431714,-0.305949610203531,-0.998638636999623,-1.23679487358543,1.73380045760666,3.2368933244399,-0.779472390276322,0.830586807352983,0.25810416522856,-0.155769877916245,0.0054621498575267,0.0655793934202269,0.113835778673869,0.266246185868868,1.43678907630388,0.731692495275887,-0.865103805907297,0.0234637614908823,0.3988778017245,0.0716070790796844,-0.183574221373483,-0.678249201883575,0.0561924854601042,1.05462781902368,0.275940023768514,0.919344600447455,-0.0692122281478433,0.0036193675119188,7.68,0
116139,74159.0,-1.54878809850026,1.80869795041448,-0.953509033832342,2.21308539346999,-2.01572779170327,-0.913456844516923,-2.35601298316433,1.19716896702387,-1.67837405659509,-3.53865023182429,3.1020899271543,-3.99337305447702,-1.93741062327519,-3.82289410599595,0.830970110708369,-2.47535885382925,-5.21187516766885,-0.413871678166879,0.933262164554872,0.390785963777347,0.855138263312025,0.77474482148342,0.0590371520063436,0.343199807900813,-0.468937928609185,-0.278337986906642,0.625922215184372,0.395573378256676,76.94,1
42826,41262.0,-1.15182685061374,-0.186988182846407,1.85181655411404,-2.57403630967811,-1.24062650104348,-0.0409472159733316,-0.908811956188361,0.688073772695245,-2.66684544878433,0.711564522884979,1.13760321548978,-0.0210305801882935,0.926215348816492,-0.23353214012273,-0.27074625271305,-0.0022181193078574,0.322806364896419,0.426409837713171,-1.04838057508397,-0.181801492056713,0.091973299000197,0.506033362146539,-0.186013876438145,0.0205037672706477,0.362390522141226,-0.159134510136916,0.199009642599762,0.0290933669355457,29.0,0
195139,130918.0,1.21928102101878,-2.36370557578413,-0.798284488340525,0.0142764541539722,-1.69738180561577,-0.471184572895326,-0.329293218042177,-0.202559888828586,0.0363614661075543,0.595233564827646,-1.19309834355596,-0.0691553514561633,0.253934619397799,-0.108082724014154,0.480186930066376,-0.945757212329828,-0.279192855750652,1.09486635189152,-0.927175084026487,0.341020594273785,-0.308575525281577,-1.37531220973153,0.0784042410325904,-0.142557560787944,-0.909504136283827,0.233430497162434,-0.0987143202026315,0.0413117728619539,475.0,0
180874,124730.0,-0.788527539372297,1.40815422215325,-0.728776378160266,-0.619451107918102,1.27581301957517,-0.915486849585911,1.16274370405463,0.236313498182239,-1.33849127711466,-1.34317844587252,0.984294421256828,0.355712882948979,-0.404220513044878,-0.325234248602591,-1.14160289092281,0.0992597402389679,0.808158935174344,0.488096438589067,0.170205420781456,-0.106314927135946,0.107435971560585,0.135768245636648,-0.562373058876338,0.734290577297832,1.27169428780247,0.793528841536891,-0.292493203630137,-0.152748943528659,9.0,0
263274,160870.0,-0.644277679025173,5.00235242592827,-8.25273876012125,7.75691471173633,-0.21626731754316,-2.75149611755953,-3.3588573150418,1.40626809118347,-4.40385171690245,-5.94563397292191,4.47590467269415,-7.60726146360792,-0.160723119948911,-13.0107493697978,1.09438181918719,-2.86403911817187,-2.87134152887014,-0.180613560248759,0.647708880496559,0.816557858909547,0.587727519791778,-0.605759173274255,0.0337455457845425,-0.756169511485339,-0.0081716252537439,0.532772006004636,0.663969504849476,0.192066835389178,0.77,1
19488,30323.0,-1.01831249818642,0.45408271188778,0.432815064216142,0.889202594589937,0.885940434819323,1.36001450418716,0.631620911787998,0.331003944208063,-0.119718850644328,0.365678731886682,-0.540177307180499,-0.0790354815886025,-0.575847850975772,0.169971459041788,-0.214553956280305,-0.447935151811568,-0.236659199041381,0.450123932114849,1.64956935575708,0.216580655752365,-0.173970760200961,-0.0328234216644207,-0.348189128446418,-1.70171369360605,0.143889074905846,-0.118425013111794,0.657764353045378,0.172461250891424,142.54,0
8615,11629.0,-3.89119195123086,7.09891625215749,-11.4264670967961,8.60755678650129,-2.06570621026229,-2.98528802203595,-8.13858941693861,2.97392807853452,-6.27279046836547,-13.1934150665232,11.6197234753825,-17.6316063138707,-0.355194389515515,-18.8220867423816,-1.2831290856146,-10.0310966568698,-15.2270075099256,-5.32200898058982,-0.501750653452579,1.38261899967275,1.75708522742867,-0.18970915318715,-0.508629244173448,-1.18930816877394,1.18853649934791,0.605241885913626,1.8815287524148,0.875260407222375,1.0,1
83005,59649.0,-1.68800528454146,1.99445265390136,1.06378303688477,1.24947919350336,-0.394655148036379,0.699767722050045,-0.735432715568649,-3.8093389804556,0.128366144988262,0.267190624081029,-0.482759162914215,0.209798616150758,-1.00466708177964,0.303164795651542,0.190756885975959,-1.24223586058692,1.10278567073046,-0.642882185367313,0.527471859958927,-0.805300010242365,3.77382701457074,-1.03438690500952,0.372889670976606,0.329620881488919,-0.0790997976023996,-0.208561343409775,0.639569286387054,0.229957658085058,31.7,0
137421,82153.0,-1.69163822794517,0.243310061310606,1.32170154707284,-0.369832303351377,-0.115152202446283,-0.320415583845585,-0.121484066641594,0.585356133785546,-0.169411432940119,-0.601232455926408,0.520193240516947,1.13838312472644,0.653458386962246,0.0089989839248309,-0.893897808409193,0.682709530839699,-0.732732937786294,0.533649322757524,-0.30557995636976,0.0810667372788176,0.261365514695711,0.641050566576763,-0.266381922199746,0.0980791418128383,0.0234498562865703,0.430398980339237,0.0753272275936162,0.0765970170654367,55.65,0
256946,157930.0,-0.748864800183258,1.21581870775893,0.705935748097067,-1.08183091938693,1.24553069749271,-0.588250921000645,1.34620588621373,-0.120517533308124,-0.680443752040808,-1.58025959317457,-0.613394596538767,0.0006792452833486,0.416059829725375,-1.08656005646751,-0.401013749240097,0.393404291661908,0.295977691832879,-0.374662895282829,-0.576872091533141,-0.0202856534745011,-0.34510109111359,-1.04574096880025,-0.303818005533999,0.520637078608609,0.615090837935169,0.211693664237025,-0.0505382067459184,0.0673700622401467,11.28,0
107064,70267.0,-1.04943116222932,0.805077672336967,1.17000908965658,0.316956207242056,0.46763828106321,1.13602051400678,0.151669191019657,0.179729780403432,0.0961387927612706,0.26070569658986,-0.0380664004778872,0.153140852843911,-0.535940484842743,-0.132691888946812,-0.30129842513869,-0.640267581169696,0.077900220880483,0.19256006565325,1.74672382946462,-0.0885808351690716,0.0586445555037512,0.22575181882824,-0.305061509873051,-1.0962804362982,0.038957431673698,0.585627371403927,-0.580377381290595,0.124491394104437,6.99,0
175770,122479.0,1.13626071215088,1.86186729981518,-0.521751998149907,-3.22317648251598,-6.52463396173365,6.58499183984997,8.0525249029517,-2.02614637776744,-0.292198395603969,0.149710409764056,1.25333977659657,-1.05668872237411,-0.243852749841084,-1.87809102717976,-0.856382278950177,0.96678830254387,-0.453513488046123,-2.64671455188063,-0.0659181571932837,-3.17942790657323,-1.35616109282011,0.931828437140901,1.43043810055455,-1.5687990410951,-0.912029588652071,-0.576583702639641,1.29429763733911,-1.30351773706692,1848.06,0
198868,132688.0,0.432554461820961,1.86137334473124,-4.31035306214219,2.44808047483365,4.57409367462504,-2.97991207512663,-2.79237913364276,-2.71986651919035,-0.276703666493858,-2.31474716368481,2.22296005779154,-0.407550442912615,-1.65231153851303,-5.87143807802568,-0.427646957092402,1.67987296365444,5.54086531862428,3.20763696362324,-0.559479810847182,0.318852892094648,-1.3844768425902,-0.348903877586001,-3.9799478814166,-0.828156262241172,-2.41944598182275,-0.767069606648857,0.387038910929273,0.319401534511631,1.0,1
284454,172460.0,-0.544705010115159,-0.438212344715492,-1.7390165353014,-0.845547164213457,-0.148271082843245,-1.31807435596633,1.41936882132104,-0.0518951215027086,-2.18284470603495,0.335048294212151,0.225254932627403,-0.355755256291992,-1.23650858020669,1.42349647541084,-1.18972097041447,-2.06610309417071,0.248715804208681,1.55156021116537,-0.204533033322814,-0.123008525538418,0.263849614665998,0.611712482931171,0.341463133036791,0.0938248179275011,-0.105676598419842,0.934617540895833,-0.184058629580882,-0.0504173307210676,238.9,0
183186,125690.0,2.15158771365555,-1.51676451316173,-0.595141685356035,-1.50741132361629,-1.53002334606527,-0.631698664752169,-1.1684087316889,-0.044157119138167,-1.31169493722663,1.66271188754093,0.768754234345442,-0.185115775532035,-0.322318026035801,-0.137493308328693,-0.971966978404338,-0.396571915540874,0.44784690574107,-0.16325571487567,0.322905990243038,-0.416413122941791,-0.568926703637232,-1.3018591252955,0.533783764889397,-0.0939594260823477,-0.720862226807604,-0.684448192705724,0.0096927050035645,-0.0442433255819906,49.57,0
54291,46377.0,1.26471473697089,-0.634922678254996,0.025213268507431,-0.392633481431391,-0.933514807020789,-1.02611309798672,-0.0941374197583896,-0.341817322336578,-0.879150445760915,0.575384771434457,-0.656638967112335,0.2217516712514,0.639107347477345,-0.0580609366880825,-0.0863196525139705,-1.81014471091766,0.289331328554326,0.551351462019533,-0.48993047770243,-0.320970566965017,-0.39952276073885,-0.686238181601023,-0.0747717321856574,0.461915272165959,0.422893969957099,1.08210200476493,-0.0795233321485338,0.0118227417715518,80.0,0
158232,111099.0,2.10504747825566,0.165266904782186,-1.40000492006072,0.3101497673976,0.516545347178504,-0.687591218401848,0.148291721253397,-0.425629176117706,1.87372011640536,-0.504662019275559,0.159215477095606,-1.66657426323957,2.95048085271538,1.65295087254415,0.0512818258280336,-0.268863485478742,0.0109983529097732,0.32954611986682,-0.289334250300037,-0.183711900574372,0.10932930678078,0.770812241566544,-0.0237983581073671,0.469054890365432,0.407523106553528,-0.479416296056141,-0.0156235391625306,-0.0535724310024735,1.0,0
261603,160096.0,1.99748143450079,-0.771955729593971,-1.37838450972303,-0.268557685322727,-0.521929033328062,-1.1446758503368,-0.0152903809869872,-0.472466340233433,-0.554152483638356,0.747331843946792,-0.907054633611483,0.433974130271732,1.31268903269738,0.139555439066718,0.547381407989089,-1.67006830097607,-0.366666199372376,1.27973334195336,-0.998930424082402,-0.382485724931548,-0.0408470784000731,0.338986195546007,-0.035890923023553,-0.0857858320064241,0.156472701782637,-0.106826145658266,-0.0035545910294125,-0.034735937155481,102.66,0
102326,68147.0,-2.40981026845688,1.08105090035321,0.0858998153982446,1.05195344652722,-0.820488294217948,-0.488090555342451,0.0065747758488346,-0.13863408004497,-0.822143716411107,0.06266819661315,1.11233922693794,0.971873907222437,-0.0002902607807148,1.0744329880973,0.337167874540839,0.144516282726397,-0.0160092138948432,0.595543998859995,0.639829272424022,-0.624164794349262,0.937432044048373,0.343127996552533,0.125503804239258,0.555144056714116,-0.193376817266567,-0.358538622595349,0.0833879937341607,-0.253838162515116,65.58,0
12037,20840.0,1.24499790603423,-0.333682694270316,0.663040595471101,-0.760837593640535,-0.540665980741391,0.17915543124641,-0.739381226296925,0.0696865168716053,3.14263987387376,-1.50151014145439,-0.0020848944256218,-1.90011283113791,1.83531542153933,1.24494284181283,0.837603047036143,-0.522956321498456,0.554781980922426,0.275145950888054,0.306657479159587,-0.144590550114536,-0.182614858208835,-0.0091015351610834,-0.109024822266026,-0.800514630331254,0.515949058410854,-0.644926150767784,0.0809501788450912,0.0190754511467245,11.85,0
26872,34289.0,1.32427189247897,-0.819136390372865,0.61018554376384,-0.98794652931085,-0.855648376646646,0.566278852491818,-1.20607408117456,0.272774511935529,-0.605907902195388,0.727722752558554,0.829666684715204,-0.13737281158753,0.379130050638035,-0.276068282163056,0.729086714994373,1.63637656070287,-0.231703953467345,-0.524176470247714,0.476168403880453,0.125744270585523,0.411907848117297,1.11882050245872,-0.203713401766858,-0.789640414564519,0.435682950586622,0.0147875463092217,0.0466880934870069,0.0058811501302146,24.99,0
248296,153875.0,-0.613695895305449,3.69877241384725,-5.53494116176501,5.62048638535855,1.64926285038792,-2.33514498091385,-0.907188472777421,0.706362095310651,-3.74764612466131,-4.23098383571181,4.43631907416962,-4.50380121641622,-0.954361345864011,-9.86137210765166,-0.505329037399437,0.269281953090911,0.591319064375358,1.79599192045908,-1.08520791024384,0.354772932978025,0.319260753518317,-0.471378905146116,-0.075890410682347,-0.667909264857987,-0.642848415713801,0.0706001067101182,0.488409527815439,0.292344974289491,0.0,1
14170,25198.0,-15.9036352020113,10.3939171427504,-19.1336024646827,6.18596883540498,-12.5380209157442,-4.02703044708406,-13.8978265981985,10.6622517826007,-2.84495398482036,-9.66878891236125,7.39441941053863,-11.6356300484755,1.42327692545531,-8.64045910049478,-0.674719538892936,-7.69556878829619,-13.6841395944616,-4.77740603940726,1.26834277321029,1.50156541071894,1.57754822493456,-1.28013712313136,-0.601294526869194,0.0404039214626868,0.99550197117886,-0.273742711729157,1.688135896398,0.527830799573719,99.99,1
87260,61605.0,-1.59989532920873,1.26825078332786,1.00144953340508,-0.431035483488427,0.398298933937929,1.38053881796176,-0.160514198361734,1.10285967596092,-0.420624984678504,-0.032370896481782,1.95958630473278,0.626519423299498,-1.06987492606228,0.850494350533787,1.33804103678749,-0.771922554260419,0.771846289330849,-1.6565801962641,-1.22743534087165,-0.0959293901202712,-0.0099076424469293,-0.0702257133761929,0.15686866273974,-1.05493641682798,-0.566283231928315,0.164019531900405,0.0748491706413449,0.151758057775034,1.18,0
29725,35605.0,-1.24679099043678,-0.927193415258738,2.21252481480021,1.02854040351608,-0.213726207363483,0.266949950926848,-0.591084191385999,0.381436131202997,-1.85215358714969,0.846613105426846,1.14393251622781,-0.122419206179872,-0.262412353519665,0.383542009874951,1.527007001022,-1.85855445513702,0.381530427671719,2.12426398755933,0.380983375668752,0.24703864031095,0.0439363503776065,0.117788774218969,0.274043824247687,-0.0467286325676787,0.0575907053856877,-0.0035579714490759,0.0859086691463471,0.113899888932241,138.0,0
223578,143438.0,-5.25643383358625,0.364541282922338,-5.41208501568175,2.40003149118237,0.697301198779903,-1.99875502849663,-5.83553244176087,-0.887739383363895,-2.82828664079509,-4.61450773315675,2.71069667870109,-3.15815569757752,1.0836091478793,-3.41515194777416,-1.05387003179712,-3.75103073303678,-9.26164098662644,-2.95516522195402,0.606570797159568,-0.403684910413759,-0.648259076792221,0.511284975320154,-1.11004452267604,0.178986970607497,0.22023534750991,-0.699808550320153,0.580486716857456,-0.173629869645159,8.9,1
121442,76191.0,1.14643974065215,-0.495256445873498,1.11287294083727,0.19938770618412,-1.32362542949637,-0.465798263436347,-0.688689144177306,0.0718707271011931,1.18929391058868,-0.385918751713056,-0.759721946454943,0.10071710336373,-0.596799463964439,-0.307286919840359,0.374288905420897,0.197916323609798,-0.0349581798256039,-0.300794903775948,0.224848460147532,-0.032852116366618,-0.103894553530309,-0.221040874425581,0.0368849625654827,0.457669523236828,0.0761621237832955,0.988223410020395,-0.0453674941867167,0.0213410734686754,44.95,0
